UserId,merchantId,gender,age,category
6811,3839,F,65,1
6812,4949,F,50,4
6813,140,F,25,5
6735,4950,M,37,1
6814,1386,F,44,2
6815,4951,M,53,1
6816,4867,N,77,3
6817,4833,M,23,5
6818,4952,N,33,1
6819,4825,N,51,1
6820,4953,N,35,1
6821,4954,N,68,2
6822,3460,M,25,5
6823,4955,N,56,2
6824,3122,M,21,1
6825,62,M,45,4
6826,4956,M,54,4
6827,3255,F,52,2
6828,4943,F,78,5
6829,4957,N,53,5
6830,1532,M,41,2
6831,4958,N,50,4
6832,4959,N,65,5
6833,4960,N,38,1
6834,4961,F,58,1
6835,13,F,62,2
6836,4962,M,39,4
6837,284,F,65,2
6503,4784,N,70,2
6838,4963,M,59,3
6839,4438,N,72,3
6840,4964,M,67,3
6841,4965,F,52,4
6842,4966,F,21,5
6843,1834,N,20,1
6844,2459,M,75,4
6845,4967,F,78,2
6846,3484,F,48,5
6847,1359,N,30,4
6812,1427,F,50,2
6848,474,N,35,5
6849,1378,F,58,1
6850,4968,F,38,5
6851,4969,M,39,5
6852,2071,N,39,1
6853,4970,F,22,3
6854,4971,F,31,1
6855,4907,F,77,3
6856,4972,F,21,4
6857,4973,N,72,4
6858,4580,N,77,2
6859,4617,N,73,3
6860,4974,N,68,3
6861,4949,F,37,4
6862,4975,M,75,5
6863,4976,M,57,4
6864,4977,F,45,1
6865,744,N,78,5
6866,4978,N,79,5
6867,4979,N,36,4
6868,4655,M,64,1
6869,4980,M,51,4
6870,1073,M,46,1
6871,4782,M,28,5
6872,4468,F,56,1
6873,4981,F,79,5
6874,23,N,57,5
6875,3780,N,63,1
6876,4768,F,59,3
6877,1661,N,75,4
6878,416,N,39,3
6879,2435,F,35,2
6880,4376,F,65,3
6586,2289,M,63,5
6881,4982,M,53,3
6882,2481,M,22,2
6883,4983,M,27,1
6884,1388,F,38,2
6885,4428,N,77,5
6886,1188,N,72,3
6887,4984,F,27,4
6888,4569,F,35,4
6889,2931,M,72,4
6890,4728,M,78,5
6891,4578,F,41,5
6892,4985,F,74,1
6346,3414,N,35,4
6893,4434,M,29,3
6894,4986,N,23,4
6895,3711,F,74,1
6896,3407,N,39,3
6897,4325,F,69,1
6898,4987,M,20,5
6899,1043,M,69,1
6900,4988,N,66,3
6901,4773,N,75,2
6902,2071,N,48,1
6903,4989,M,29,1
6904,4990,N,64,5
6905,4896,N,80,1
6906,4734,M,71,2
6907,773,F,54,4
6908,4991,F,35,1
6909,3116,M,56,5
6910,4992,F,23,2
6911,4993,M,78,1
6824,4994,M,21,1
6912,1381,M,48,4
6913,4995,F,67,1
6914,3277,M,37,1
6915,683,N,33,4
6682,4996,M,66,4
6916,4997,M,21,3
6452,2615,M,29,2
6917,4998,M,37,3
6327,4999,F,20,1
6918,1753,M,70,3
6919,5000,M,47,2
6920,5001,N,46,1
6921,5002,M,21,4
6922,3911,N,29,5
6343,5003,M,46,4
6923,5004,N,36,3
6924,43,F,78,1
6769,5005,F,28,1
6925,2679,M,50,1
6926,5006,M,77,2
6927,5007,N,65,1
6928,5008,N,28,5
6929,5009,F,56,5
6930,1457,M,49,2
6931,1214,N,68,2
6932,3853,F,67,4
6933,5010,F,28,5
6934,3390,F,59,1
6935,5011,N,79,3
6936,2460,N,75,4
6937,5012,F,21,4
6938,5013,M,64,5
6939,5014,F,41,3
6940,5015,M,21,4
6941,4382,N,71,3
6942,1743,M,52,4
6943,5016,N,52,5
6944,1292,F,35,5
6850,2968,F,38,4
6479,4578,N,75,5
6945,3819,F,72,1
6946,1475,F,28,3
6947,3042,M,64,1
6948,4739,M,64,5
6949,5017,F,44,2
6815,5018,M,53,3
6950,4045,M,28,2
6951,5019,M,73,4
6952,5020,N,46,5
6953,2421,M,64,2
6954,5021,M,73,1
6955,5022,M,25,2
6956,1319,F,33,3
6957,5023,M,36,5
6958,3983,N,54,5
6959,133,F,62,4
6960,2229,M,31,3
6961,588,M,36,2
6962,3922,F,70,1
6963,5024,F,73,4
6964,5025,F,23,3
6965,5026,M,34,1
6966,5027,M,27,2
6967,2713,F,68,3
6968,3212,M,77,5
6645,580,M,50,1
6845,4491,F,78,5
6969,2866,M,64,5
6970,5028,N,76,2
6971,5029,N,24,4
6972,4626,N,47,5
6973,5030,M,20,3
6974,92,N,49,5
6975,3621,F,68,3
6976,3741,M,32,4
6977,5031,M,65,5
6978,5032,N,58,1
6979,2709,F,61,1
6980,4534,N,49,1
6981,3201,M,49,3
6982,1870,F,51,4
6983,5033,N,76,1
6984,5034,F,40,1
6985,2353,M,42,1
6986,4959,N,21,5
6987,133,N,69,4
6988,1292,M,46,1
6989,3011,M,47,3
6990,4756,N,23,5
6741,5035,F,34,5
6991,5036,F,65,2
6992,5037,M,75,1
6993,2889,M,26,2
6994,5038,M,50,1
6414,5039,M,63,4
6995,233,N,77,4
6898,857,M,20,1
6996,545,F,45,3
6997,445,M,29,4
6998,5040,F,64,4
6999,357,N,79,3
7000,335,N,39,4
7001,5041,M,46,1
7002,5042,F,69,2
7003,5043,N,45,3
7004,4967,M,52,4
7005,5044,N,21,2
7006,5045,F,39,3
7007,4667,M,29,1
7008,4785,F,59,1
7009,4573,F,68,4
7010,5046,M,40,2
6385,1633,M,30,5
7011,5047,M,37,4
7012,3272,F,51,5
6463,5048,F,41,2
7013,5049,F,40,3
7014,5050,F,41,4
7015,1962,M,63,2
7016,312,N,79,3
7017,518,F,57,3
7018,1087,N,69,1
7019,5051,N,43,1
7020,5052,F,29,3
7021,4201,M,55,2
7022,4667,M,68,1
7023,4755,M,49,4
7024,5053,M,25,1
7025,445,N,22,3
7026,694,F,69,2
7027,4297,M,63,1
7028,1620,N,68,2
7029,1569,N,62,5
6887,5054,F,27,3
7030,2452,N,64,5
7031,4959,M,78,5
7032,3935,F,35,4
7033,4903,M,79,3
7034,3038,M,62,4
7035,3914,F,29,1
7036,5055,M,78,3
7037,5056,M,26,1
7038,5057,N,55,1
7039,5058,M,76,4
7040,5059,M,30,4
7041,5060,N,52,5
7042,5061,F,52,2
7043,5062,N,24,5
7044,5063,N,40,2
7045,45,N,66,4
6718,4721,M,47,3
7046,5064,N,39,5
6939,5065,F,41,1
7047,5066,F,45,2
7048,5067,M,27,1
7049,3049,F,76,4
6933,4403,F,28,2
7050,2062,M,65,2
7051,246,F,78,5
7052,5068,N,22,5
7053,4970,N,65,2
7054,225,F,66,1
7055,5069,N,68,4
7056,5070,N,78,3
7057,2268,F,48,1
7058,5071,N,45,1
7059,2182,M,75,1
7060,4497,N,71,2
7061,1660,M,40,1
6847,819,N,30,1
7062,5072,N,49,5
7063,881,F,80,5
7064,4041,M,39,1
7065,4984,M,33,4
7066,4284,N,47,4
7067,930,F,33,2
7068,5073,M,40,5
7069,2730,N,37,2
7070,1354,N,30,2
7071,2245,M,76,3
7072,1512,N,72,2
7073,5074,F,25,1
7074,1798,M,71,5
7075,1285,F,73,4
7076,2255,F,59,4
7077,5075,M,71,1
7078,157,N,62,2
7079,5076,F,77,1
7080,2647,M,41,2
7081,3339,M,56,4
6478,5077,M,46,4
7082,5078,F,76,5
7083,47,F,66,3
7084,5079,F,76,5
7085,2501,N,24,1
7086,5080,M,62,3
7087,5081,N,44,1
7088,5082,N,25,1
7089,796,N,78,5
7090,4841,M,32,2
7091,5083,N,80,5
7092,911,F,30,4
7093,4910,N,63,5
7094,5084,M,48,4
7095,1650,F,46,2
7096,3682,M,56,5
7097,5085,N,55,5
7098,3828,F,32,5
7099,5086,F,71,4
7100,4259,M,32,3
6418,2159,N,73,5
7101,4995,M,78,1
7102,3509,F,73,2
7103,5087,M,76,3
7104,1339,N,43,5
7105,90,N,67,3
7106,5088,N,72,5
7107,5089,N,41,2
7108,3860,N,67,2
7109,5090,N,74,1
6646,5091,F,61,3
7110,1468,M,47,5
7111,413,F,55,4
7112,5092,F,42,2
7113,918,F,80,4
7114,5093,N,64,2
7115,5094,N,38,5
7116,5095,N,39,2
7117,5096,M,55,4
7118,3216,M,53,1
7119,40,F,49,5
7120,2556,N,56,5
7121,5097,F,47,4
7122,5098,M,47,5
7123,2151,M,41,4
7124,5099,N,36,3
7125,5100,N,29,3
7126,5101,N,59,1
7127,5102,M,39,3
7128,5103,F,47,1
7129,2883,N,20,3
7130,2577,N,76,5
6980,1927,N,49,1
7131,5104,N,77,2
7132,4045,N,76,2
7133,5105,F,76,2
7134,5106,F,51,2
7135,4764,M,73,2
7136,5107,N,63,5
7137,5108,F,45,1
7138,5020,M,41,5
7139,5109,N,40,1
7140,3018,F,38,4
7141,4967,N,27,2
7142,1873,N,66,3
7143,1029,M,78,5
7144,5110,M,31,1
7145,1845,F,45,1
7146,2873,M,27,2
7147,802,M,42,3
7148,1284,N,53,4
7149,5111,F,39,2
7150,4013,F,25,4
7151,2898,N,64,5
7152,4169,F,80,2
7153,2421,F,71,2
7154,3066,F,61,3
7155,4128,N,28,4
6856,4578,F,21,2
7156,1425,F,28,2
7157,5112,N,76,5
7158,3,F,63,3
7159,3447,F,20,2
7160,5113,N,36,1
6397,5114,N,62,3
7161,5115,M,67,5
7162,5116,N,64,2
7163,5117,N,80,2
7164,5118,F,54,5
7165,5119,M,61,2
7166,5120,M,60,1
7167,5121,F,58,5
7168,5122,M,73,1
7169,3832,F,47,3
7170,5123,N,77,3
7171,5124,F,43,3
7172,3497,F,33,4
6419,277,M,50,5
7173,4990,N,20,3
7174,2687,M,20,5
7175,4838,M,63,3
7176,5125,N,31,2
7177,2897,F,74,4
7178,3909,F,31,5
7179,1608,M,23,5
7180,432,M,23,4
7181,2250,M,41,3
7182,5126,M,60,3
7183,5127,N,35,3
7184,5128,M,28,1
7185,1446,N,73,5
7186,5129,M,36,3
7187,4839,M,52,3
7188,5130,F,50,4
7189,2819,M,20,5
6368,2751,M,35,3
7190,5131,M,27,5
7191,5132,N,35,1
7192,5133,M,73,5
7193,4962,M,68,1
7194,5134,N,77,2
7195,3374,M,30,3
7196,3529,N,20,1
7197,4403,M,63,2
7198,3720,N,50,5
7199,4505,M,21,1
6658,5135,N,63,3
7200,4879,F,43,4
7201,4990,N,79,3
7202,5136,M,61,2
7203,3027,F,65,4
7204,5137,M,80,4
7205,5138,M,72,3
6376,3590,F,41,5
7206,5139,M,22,4
7207,5140,N,75,5
7208,3753,F,44,1
7209,5141,F,25,4
7210,536,N,23,2
7211,4268,M,24,5
7212,1200,M,77,1
7213,512,F,48,5
7214,4896,M,76,1
6504,5142,F,42,2
7215,3761,M,58,3
7034,5143,M,62,2
7216,5144,F,78,4
7217,3426,M,63,2
7218,4071,M,31,1
7219,5145,F,50,3
7220,5146,M,25,3
7221,2897,N,31,1
7222,1840,M,48,4
7223,4600,M,40,2
7224,1106,F,72,1
7225,5147,F,65,2
7210,5148,N,23,2
7226,4524,F,56,2
7227,2911,M,66,3
7228,3378,F,23,3
7229,4375,M,74,3
7230,3715,N,31,2
7231,2695,M,80,4
7232,5149,M,33,1
7233,1185,N,67,5
7234,1953,N,74,2
7235,4904,M,73,3
7236,1570,N,73,3
7237,4657,N,72,2
7238,3136,M,76,3
7239,3941,N,39,2
7240,4706,N,21,5
7241,5150,F,35,3
7242,466,F,27,3
7243,5151,F,40,3
7244,870,M,68,1
7245,2415,M,47,3
7246,3641,N,50,2
7247,1047,F,26,5
7248,920,F,70,1
7249,790,F,79,1
7250,3061,F,20,3
7251,191,F,63,2
7252,5152,F,42,1
7253,5153,F,67,3
7254,5154,N,25,5
7255,5155,F,60,1
7256,2355,F,79,3
7257,529,M,32,2
7258,5156,M,47,3
7259,5157,M,25,5
6691,5158,N,54,1
7260,3087,N,64,2
7261,5116,N,28,3
7262,5159,N,42,3
7263,5160,N,20,2
7264,2028,F,24,2
7265,4204,F,43,4
7266,2487,N,76,2
6773,4457,F,26,3
7267,37,M,40,3
7268,5161,M,31,3
7269,4329,N,63,4
7270,5162,M,74,5
7271,5163,M,22,4
7272,5164,M,76,2
7273,3388,F,42,4
6548,5165,N,48,4
7274,5166,M,70,5
7275,3635,M,29,3
7276,5167,N,39,2
7277,2245,N,63,1
7278,5168,N,59,4
7279,1718,N,45,1
7280,5169,M,50,4
7281,3794,F,40,2
7282,5170,M,75,1
7283,5171,F,59,4
7284,5172,N,36,5
7285,284,M,67,4
7286,5173,F,35,2
7009,5174,F,68,4
7287,5175,F,29,4
7288,676,N,22,3
7289,600,N,80,2
7290,5176,M,71,4
7291,5177,N,52,1
7292,5178,M,22,4
7293,2178,F,39,1
7294,5179,N,37,2
7295,3378,M,51,1
7296,3255,M,22,2
7297,3832,M,38,3
7298,5180,N,49,1
6645,4883,M,50,4
7299,5032,F,29,1
6618,626,M,45,5
7300,5181,F,43,1
7301,4185,N,44,1
6791,4232,M,25,5
7302,2751,N,67,4
6641,313,N,41,2
7303,5182,M,35,5
7304,5183,M,24,3
7305,2667,M,46,2
7306,1240,N,43,1
7307,1210,N,45,5
7308,5184,F,40,3
7309,3279,F,40,4
7310,268,N,47,3
7311,12,F,77,4
7312,624,N,34,5
7313,217,N,64,2
6619,3492,N,59,5
7314,927,F,39,3
7315,5185,F,73,1
7316,5186,M,43,5
7317,3479,N,34,2
7318,3686,M,54,1
7319,5187,M,26,5
7320,3879,M,47,1
7321,88,F,47,3
7322,5188,F,70,2
7323,5189,N,60,2
7324,5190,F,50,3
7325,5191,M,23,5
7326,1804,N,24,3
7327,3948,N,78,4
7328,5192,M,46,3
7329,5193,M,77,5
7330,5194,N,61,2
7331,3370,F,39,5
7332,5195,M,25,2
6484,1822,N,25,3
7238,5196,M,76,4
7333,1409,N,29,4
7334,1357,F,41,5
7335,4651,N,70,4
7336,5197,F,79,1
7337,2452,F,29,2
7338,3504,F,65,5
7339,5198,N,73,3
7265,5199,F,43,1
7340,4839,N,52,3
7341,1806,N,80,4
7342,5200,N,20,2
6343,359,M,46,1
7343,5201,N,54,5
7344,5202,M,25,5
7345,5203,M,56,1
7346,5106,N,77,2
7347,2954,N,35,5
7348,5204,M,49,1
7349,5205,N,56,2
7350,5206,F,27,5
7351,1552,N,66,1
7352,911,N,58,3
7353,2293,N,30,5
7354,5207,N,37,1
7355,5208,M,76,4
7356,5209,M,72,4
7357,3338,F,29,1
7132,3223,N,76,4
7358,1770,F,54,5
7359,2551,M,52,3
7360,5210,M,54,2
7361,5211,F,24,4
7362,5212,M,32,5
7025,3063,N,22,3
7222,1010,M,48,4
7363,5213,M,74,4
7364,5214,M,48,1
7365,5215,M,73,1
7366,5216,M,45,2
7367,4723,M,35,5
7368,5217,F,23,5
7369,5043,M,28,3
7370,5218,N,27,4
7371,5219,M,29,2
7372,2998,M,65,4
7373,5220,M,74,5
7374,1775,F,24,2
7375,2427,M,40,5
7376,1503,M,40,2
7377,3147,N,52,5
7378,4972,M,42,4
7379,5221,N,26,1
7380,5222,N,73,4
7381,5223,F,71,3
7382,5224,N,23,3
7383,5225,N,66,5
7384,4966,F,37,5
7385,5088,N,43,5
7386,4834,M,66,2
7272,3459,M,76,1
7387,5214,M,56,1
7388,5226,F,66,5
6706,5227,F,44,4
7389,5228,M,34,1
7390,1421,N,74,4
7391,5205,F,66,5
7392,1357,F,45,2
7393,5229,M,80,2
7394,3871,M,46,3
7395,4370,F,36,1
7396,1757,M,79,4
7397,1451,F,30,4
6868,732,M,64,5
7398,2215,F,75,1
7399,5230,F,55,3
7400,4335,N,53,4
7401,1102,F,24,2
7402,5231,M,38,1
7403,4758,N,79,2
7404,3373,F,51,2
7106,5232,N,72,3
7405,4329,F,73,4
7406,5233,F,76,4
7407,4774,F,61,4
7408,1165,F,62,1
7409,4384,N,24,3
7410,5234,M,21,5
7411,5235,F,66,1
7412,4268,M,70,5
7413,5236,F,80,5
7414,3869,N,62,3
7415,3913,M,50,1
7416,1901,M,76,2
7417,5237,N,36,3
7418,4660,M,36,4
7419,5238,N,45,3
7327,5239,N,78,5
7420,5240,F,58,1
7421,688,F,27,3
7422,5241,M,55,2
7423,4756,F,75,5
6641,1869,N,41,1
7135,5242,M,73,5
7424,5243,M,49,5
7425,5055,F,79,3
7426,4999,N,63,4
7427,1505,N,64,2
7428,4485,N,50,2
7429,3623,N,77,3
7430,1497,N,68,3
7431,3865,M,42,3
7432,5244,F,65,3
7433,5245,M,67,2
7434,5246,F,33,4
7435,5247,F,50,5
7436,2683,N,52,4
7437,5248,M,73,2
7438,4357,M,69,5
7439,210,N,60,3
7440,5249,F,59,1
7064,4934,M,39,2
7441,5250,N,55,3
7442,5251,F,79,3
7443,249,M,74,2
6664,5252,N,71,5
7444,3370,N,77,3
7445,5253,F,47,5
7446,5109,M,51,3
7447,1727,F,27,2
7448,4517,M,34,4
7449,2584,N,47,5
7450,5254,M,57,3
7451,5255,N,75,2
7452,2874,F,42,5
7453,3623,N,64,3
7454,5112,F,49,5
6587,3212,N,64,2
7455,5070,M,26,1
6362,5058,M,36,4
7456,118,M,46,2
7457,5256,N,32,5
7458,4882,N,53,3
6893,1045,M,29,3
7459,5257,N,42,5
7460,22,N,61,4
7461,5258,M,29,4
6519,5259,M,74,5
7462,5260,F,42,4
7463,908,N,62,4
7464,5261,N,30,3
6682,353,M,66,5
7465,5262,F,21,2
6826,1994,M,54,5
7466,5263,F,47,2
7467,2339,N,54,3
7248,3025,F,70,5
7468,3800,N,78,1
7469,5264,F,41,1
7470,5265,F,38,5
7471,1512,F,38,5
7472,3096,M,49,1
7473,5266,F,78,3
7474,5267,F,71,4
7475,5268,F,59,3
7476,5269,N,66,5
6845,5270,F,78,3
7477,4968,F,71,4
7478,5271,F,40,3
7479,4300,N,27,5
7480,4768,M,45,3
7481,5259,N,66,1
7482,5135,F,52,3
7483,5272,N,44,2
7484,1822,M,75,3
7485,2298,N,21,3
7486,204,M,34,3
7487,4905,F,23,1
7488,916,N,52,2
7489,4997,N,77,1
7490,4947,F,24,3
7491,5273,F,21,2
7492,2495,M,67,1
7493,5274,N,48,2
7494,651,N,70,1
7495,485,N,71,1
7496,4242,N,59,1
7497,1466,F,49,5
7498,5275,N,57,2
7499,5276,N,51,1
7222,3370,M,48,5
7500,1190,N,33,2
7501,5277,F,52,2
7502,1913,F,61,1
7030,5278,N,64,3
7503,3950,M,72,5
7504,4892,F,79,1
7505,4214,M,40,4
7506,5279,M,39,5
7507,888,F,58,2
7508,5280,M,52,1
7509,1945,F,54,1
7510,5281,F,60,5
7511,3142,N,53,1
7512,4813,M,40,1
7513,5282,M,54,3
7514,5283,M,23,4
6390,1941,F,63,1
7515,5284,F,42,3
7322,5285,F,70,3
7516,5286,N,60,2
7517,5287,N,75,4
7518,4403,N,63,4
7519,5288,F,77,3
7520,5289,N,47,4
7521,5290,N,75,1
7522,5291,F,34,4
7523,2396,F,80,1
7524,4811,F,34,4
7525,5292,F,53,5
7526,5293,F,64,4
7527,510,F,60,1
7528,5294,M,28,3
7529,3464,F,53,5
7530,5013,F,79,5
7531,5295,F,42,1
7532,1999,M,56,3
7533,3500,M,47,4
7534,2939,N,67,4
6971,1373,N,24,2
7535,5296,F,55,2
7536,3039,F,38,4
7537,941,N,52,3
7538,5297,M,48,2
7539,1121,N,41,1
7540,5298,M,59,5
7463,5299,N,62,5
7541,2268,M,20,1
7542,4615,F,49,5
7543,5300,N,57,3
7544,4582,M,51,5
7545,467,F,80,2
7546,4252,M,22,4
7547,5301,F,60,2
7548,5302,N,56,4
7265,5303,F,43,2
7549,5304,F,71,5
6891,3370,F,41,5
7550,5305,M,51,3
7551,5306,N,52,4
7552,1838,F,39,3
7553,2283,N,43,3
7554,3549,N,67,5
7555,5307,N,68,1
7556,5308,F,28,1
7557,4459,F,59,2
7558,5309,F,59,3
7559,190,F,56,4
7114,775,N,64,5
7560,5310,F,54,5
7561,4862,F,45,4
7562,2012,M,31,2
7563,1593,N,57,5
7564,5311,N,63,5
7565,4922,N,58,2
7566,5312,N,77,1
7567,4021,M,25,3
6987,5313,N,69,2
7568,1148,N,24,5
7569,3055,M,37,2
7570,1616,N,39,4
7571,5314,F,33,5
7572,4791,N,27,1
7573,5315,N,48,4
7574,5316,F,35,1
7575,5204,F,21,1
7576,5000,M,52,2
7489,1880,N,77,1
7577,4997,N,21,3
7578,5317,N,47,1
7268,732,M,31,3
7579,5318,F,62,2
7580,5178,F,64,4
7581,5319,F,27,5
7582,1314,F,47,4
7583,3579,F,35,5
7584,813,N,50,1
7585,5320,M,49,4
7586,5321,M,25,1
7587,5322,M,71,5
7588,1777,N,61,1
7589,5323,M,44,3
7590,3165,M,27,4
7591,1285,F,39,4
7592,694,M,80,2
7593,5285,M,39,3
7594,5324,M,54,3
6539,825,M,79,2
7595,1612,F,26,1
7145,279,F,45,3
7596,5325,N,41,2
7597,1840,M,63,2
7598,4949,N,53,4
7599,5326,M,39,4
7600,881,N,71,4
7601,997,F,48,2
7309,226,F,40,2
6990,2782,N,23,1
7602,3705,F,26,1
7210,5327,N,23,3
7603,3982,N,71,5
7604,295,F,52,4
7605,2074,M,20,4
7606,3722,N,50,2
7607,3560,M,72,3
6992,1512,M,75,1
7608,2585,F,69,3
7609,5328,N,65,5
7610,5329,N,46,2
7611,827,N,27,2
7612,4435,N,70,2
7613,5330,M,80,5
7614,5331,N,47,2
7615,4109,F,29,2
7616,5332,N,60,2
7617,2682,N,32,1
7618,5333,F,44,4
7619,5334,F,23,2
7620,4090,F,76,4
7621,5335,F,41,5
7622,2017,F,75,1
7623,2567,F,68,3
7624,5336,F,64,3
7625,5337,F,45,2
7626,5338,M,31,5
6587,5339,N,64,5
7483,4909,N,44,3
7627,5340,N,42,5
7628,702,F,27,4
7629,1812,M,51,2
7630,238,F,20,5
7631,4788,F,56,3
7632,3453,M,66,1
7633,5341,N,62,4
7634,4485,M,57,1
7635,4944,F,79,4
6487,3835,F,52,4
7636,3221,N,24,4
7637,2093,F,53,5
7638,4591,N,52,3
7639,2283,F,53,4
7640,4145,N,64,5
7641,5342,N,61,2
7642,5343,N,70,5
7643,1140,F,53,2
7644,512,M,59,3
7645,5344,F,71,2
6809,4245,M,28,1
7646,4850,F,60,4
6925,1973,M,50,5
7647,5345,N,39,3
7213,2568,F,48,4
7648,5346,F,51,2
7649,5347,F,36,1
7650,5348,M,74,1
6825,5349,M,45,2
7651,5350,F,37,4
7652,5351,M,71,3
7653,5352,N,33,3
7654,2424,F,80,2
6658,5023,N,63,5
7655,472,M,40,2
7656,1509,N,73,5
7657,5353,M,55,5
7658,4405,N,43,2
6499,1057,N,47,1
7659,4267,M,67,2
7660,870,N,76,1
7661,5354,M,48,5
6403,4703,F,74,1
7662,3392,N,60,5
7663,2287,M,64,2
7664,3641,N,63,2
7665,3663,F,70,2
7666,5142,M,56,2
7667,5355,F,78,5
7668,5356,N,55,5
7378,5032,M,42,1
7669,5357,M,33,1
7670,5358,M,66,4
7671,5119,M,76,2
7672,4330,M,41,3
7673,2664,F,61,5
7674,284,M,22,2
7675,5252,M,50,3
7676,2992,N,72,2
7677,2967,F,40,5
7678,3659,N,57,3
7679,179,F,24,1
7680,5359,M,79,2
7681,2103,M,61,3
7326,2567,N,24,3
7682,3082,F,52,1
7683,5360,N,80,1
6664,5361,N,71,1
7684,4962,F,38,3
7685,1523,M,35,4
7686,3658,M,40,4
7687,5232,F,66,2
7688,3979,M,35,5
7689,856,N,69,5
7690,5362,N,50,1
7691,59,N,21,5
7692,5363,F,65,2
7693,4896,F,72,2
7694,5364,M,38,2
7695,4178,M,64,5
7696,4899,N,38,5
7697,5365,M,26,2
7698,5366,N,79,4
7699,4092,M,49,5
7700,5367,F,73,3
6463,4801,F,41,5
6415,1463,F,39,2
7701,5368,N,61,5
7702,5369,M,72,5
7703,5370,N,42,3
7704,5371,M,48,2
7705,2956,F,74,5
7706,4708,N,70,1
7707,5372,M,25,5
7708,5373,F,62,2
7709,2831,M,46,1
7710,5374,N,38,3
7711,4733,M,73,5
7712,5214,N,23,2
7713,2181,M,25,3
7714,5361,M,80,1
7715,4628,N,56,4
7716,5314,M,22,5
7717,3999,F,55,3
7718,5375,F,49,1
7719,4632,N,46,5
7720,5376,N,77,5
7721,5377,M,71,5
7722,790,F,47,1
7723,4802,N,69,4
7724,5378,N,37,1
7725,3349,F,68,3
7726,2134,F,46,3
7727,1839,N,32,3
7728,5379,F,37,4
7729,5380,M,54,4
7730,4628,N,79,5
6418,5381,N,73,3
7731,5030,M,39,3
7732,5382,N,58,3
7733,4394,F,49,5
7734,1994,F,36,5
7735,3853,F,57,4
7736,5383,N,56,2
7737,5384,N,42,2
7097,5385,N,55,3
7738,5386,N,54,3
6786,5387,N,24,2
7739,58,N,80,2
7740,5388,F,57,5
7064,3896,M,39,3
7741,1492,M,55,3
7742,5389,M,64,2
7743,1977,N,51,5
7744,371,N,23,5
7745,3908,F,32,1
7746,5390,M,78,3
7747,5391,F,72,5
7748,5392,M,56,4
7749,3705,N,58,5
7750,5393,N,76,1
7751,5394,N,37,4
6942,4131,M,52,2
7752,4082,N,58,1
7005,5000,N,21,2
7753,1057,M,21,2
7754,5395,F,54,5
7755,5396,M,80,2
7756,2683,M,39,4
7757,5343,F,60,1
7758,1354,M,61,5
7759,5397,N,49,3
7760,5398,N,25,4
7761,2239,M,61,5
7762,1299,F,47,4
7763,1840,N,72,4
7764,2308,M,56,1
7765,5399,F,43,3
7766,2200,F,32,3
7767,1734,N,77,1
7768,2973,M,74,1
7769,1616,N,73,4
7382,5400,N,23,2
6629,5401,N,32,4
7770,2680,M,70,5
7771,5200,F,30,2
7772,2995,F,20,1
7773,1198,F,77,2
7774,5402,M,44,3
7775,5403,N,79,4
7028,5404,N,68,4
7776,3984,N,50,2
7777,1881,N,37,2
7778,4881,M,49,1
7779,5146,F,32,4
7780,4854,N,22,3
7568,5169,N,24,5
6710,1876,M,69,3
7781,2750,M,55,1
7782,744,F,25,5
7783,305,N,31,3
7784,919,F,54,5
7785,5405,N,64,3
7786,4769,N,63,4
7787,5406,N,43,4
7788,5009,N,44,5
7789,2579,N,28,2
7790,1395,F,69,1
7791,2869,F,20,5
7792,2864,M,73,1
7793,5057,M,50,1
7794,5407,F,42,4
7795,5408,F,66,3
7796,3915,F,71,3
6849,2515,F,58,2
7044,4033,N,40,4
7797,5351,M,61,4
7798,5409,N,46,5
6814,1877,F,44,3
7799,2532,F,30,2
7800,3253,F,22,3
7801,1645,M,78,4
7802,5410,N,60,1
6920,5411,N,46,3
7803,5412,M,36,2
7804,5297,M,52,2
7805,5331,N,75,2
7806,5188,N,20,3
7807,1342,N,61,2
6321,69,M,80,3
7808,3500,F,39,1
7497,4604,F,49,4
7809,5413,F,65,4
7810,3233,N,67,1
7811,4497,M,78,4
7812,1742,F,40,3
7813,5414,N,35,1
7814,1062,N,76,4
7815,1557,M,54,1
7816,1792,N,44,5
7817,4637,M,20,2
7553,989,N,43,4
7818,5415,N,60,4
7819,2200,F,77,4
6779,5416,N,73,4
7820,1572,M,65,3
7821,5417,F,28,3
7822,4060,N,72,3
7823,3286,F,61,3
7824,5418,N,24,2
7825,2023,N,49,5
7826,4723,M,57,4
7827,2119,F,32,3
7828,241,M,76,4
7829,5419,M,68,3
6974,3589,N,49,5
7830,4597,M,53,2
6375,5234,N,43,2
7831,5420,M,41,3
7832,5421,F,40,5
7833,5019,N,80,5
7834,3463,M,73,4
7835,5122,N,40,3
7836,5422,N,78,2
7837,5423,M,27,4
7838,4954,N,50,2
7839,5424,F,60,2
7718,1070,F,49,5
7840,4850,F,31,4
7841,4491,F,71,5
7842,5425,N,68,2
6796,796,N,47,5
7843,5426,N,61,1
7844,5427,M,27,3
7845,5428,N,46,1
6661,115,F,63,3
7846,4814,N,29,1
6332,5429,M,36,2
7847,4168,N,39,1
6702,5430,F,39,1
7848,1757,F,43,1
7849,4790,M,71,5
7850,1020,F,58,4
7851,1464,F,76,5
7852,2665,N,58,4
7853,5431,N,52,2
